Id,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Hispanic,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US220510232002,"Block Group 2, Census Tract 232, Jefferson Parish, Louisiana",1840,230,1715,237,27,39,0,12,0,12,0,12,272,39,56,59,57,0,12,59,57
1500000US220510233001,"Block Group 1, Census Tract 233, Jefferson Parish, Louisiana",1051,290,979,289,5,8,0,12,17,19,0,12,152,18,28,32,31,24,30,8,12
1500000US220510233002,"Block Group 2, Census Tract 233, Jefferson Parish, Louisiana",674,249,650,257,3,5,0,12,21,33,0,12,13,0,12,0,12,0,12,0,12
1500000US220510234001,"Block Group 1, Census Tract 234, Jefferson Parish, Louisiana",919,239,919,239,0,12,0,12,0,12,0,12,86,0,12,0,12,0,12,0,12
1500000US220510234002,"Block Group 2, Census Tract 234, Jefferson Parish, Louisiana",1155,280,1068,282,0,12,52,65,35,56,0,12,31,0,12,0,12,0,12,0,12
1500000US220510234003,"Block Group 3, Census Tract 234, Jefferson Parish, Louisiana",1113,293,1113,293,0,12,0,12,0,12,0,12,73,0,12,0,12,0,12,0,12
1500000US220510235001,"Block Group 1, Census Tract 235, Jefferson Parish, Louisiana",1564,244,1466,252,37,39,0,12,8,16,0,12,53,0,12,53,78,31,49,22,32
1500000US220510235002,"Block Group 2, Census Tract 235, Jefferson Parish, Louisiana",1467,256,1403,270,28,51,0,12,0,12,0,12,208,36,52,0,12,0,12,0,12
1500000US220510235003,"Block Group 3, Census Tract 235, Jefferson Parish, Louisiana",1228,226,1096,223,28,35,0,12,0,12,0,12,194,28,43,76,73,39,59,37,42
1500000US220510236001,"Block Group 1, Census Tract 236, Jefferson Parish, Louisiana",1685,643,828,310,423,238,0,12,42,67,0,12,476,392,497,0,12,0,12,0,12
1500000US220510236002,"Block Group 2, Census Tract 236, Jefferson Parish, Louisiana",1696,673,1177,423,160,212,0,12,222,338,0,12,244,137,167,0,12,0,12,0,12
1500000US220510236003,"Block Group 3, Census Tract 236, Jefferson Parish, Louisiana",1796,404,1689,421,85,97,0,12,0,12,0,12,89,22,38,0,12,0,12,0,12
1500000US220510237001,"Block Group 1, Census Tract 237, Jefferson Parish, Louisiana",1087,245,0,12,1065,242,0,12,0,12,0,12,61,0,12,22,26,10,16,12,20
1500000US220510237002,"Block Group 2, Census Tract 237, Jefferson Parish, Louisiana",1058,279,42,75,989,277,0,12,0,12,0,12,42,0,12,27,27,0,12,27,27
1500000US220510238001,"Block Group 1, Census Tract 238, Jefferson Parish, Louisiana",1684,236,1564,238,68,58,0,12,0,12,0,12,139,11,21,41,70,0,12,41,70
1500000US220510238002,"Block Group 2, Census Tract 238, Jefferson Parish, Louisiana",1827,419,404,188,1412,379,0,12,0,12,0,12,127,0,12,11,19,0,12,11,19
1500000US220510239011,"Block Group 1, Census Tract 239.01, Jefferson Parish, Louisiana",1180,245,1180,245,0,12,0,12,0,12,0,12,39,0,12,0,12,0,12,0,12
1500000US220510239012,"Block Group 2, Census Tract 239.01, Jefferson Parish, Louisiana",1221,190,1182,190,7,9,0,12,0,12,0,12,45,24,37,8,14,0,12,8,14
1500000US220510239021,"Block Group 1, Census Tract 239.02, Jefferson Parish, Louisiana",869,185,834,198,13,20,0,12,0,12,0,12,110,0,12,22,33,0,12,22,33
1500000US220510239022,"Block Group 2, Census Tract 239.02, Jefferson Parish, Louisiana",904,191,892,191,0,12,0,12,12,19,0,12,18,0,12,0,12,0,12,0,12
1500000US220510239023,"Block Group 3, Census Tract 239.02, Jefferson Parish, Louisiana",639,149,584,149,14,22,0,12,41,49,0,12,40,0,12,0,12,0,12,0,12
1500000US220510239031,"Block Group 1, Census Tract 239.03, Jefferson Parish, Louisiana",859,153,824,151,0,12,0,12,12,18,0,12,173,12,20,11,17,0,12,11,17
1500000US220510239032,"Block Group 2, Census Tract 239.03, Jefferson Parish, Louisiana",1391,158,1389,158,0,12,0,12,0,12,0,12,95,1,3,1,3,0,12,1,3
1500000US220510239041,"Block Group 1, Census Tract 239.04, Jefferson Parish, Louisiana",1136,250,1104,252,1,2,6,11,0,12,0,12,106,0,12,25,31,0,12,25,31
1500000US220510239042,"Block Group 2, Census Tract 239.04, Jefferson Parish, Louisiana",1625,319,1523,330,102,68,0,12,0,12,0,12,136,0,12,0,12,0,12,0,12
1500000US220510240011,"Block Group 1, Census Tract 240.01, Jefferson Parish, Louisiana",941,193,914,197,0,12,0,12,11,19,0,12,0,0,12,16,25,16,25,0,12
1500000US220510240012,"Block Group 2, Census Tract 240.01, Jefferson Parish, Louisiana",690,135,690,135,0,12,0,12,0,12,0,12,23,0,12,0,12,0,12,0,12
1500000US220510240013,"Block Group 3, Census Tract 240.01, Jefferson Parish, Louisiana",1300,240,1279,233,12,26,0,12,0,12,0,12,47,0,12,9,16,9,16,0,12
1500000US220510240021,"Block Group 1, Census Tract 240.02, Jefferson Parish, Louisiana",1049,306,1019,308,0,12,0,12,0,12,0,12,51,15,17,15,24,0,12,15,24
1500000US220510240022,"Block Group 2, Census Tract 240.02, Jefferson Parish, Louisiana",932,236,932,236,0,12,0,12,0,12,0,12,15,0,12,0,12,0,12,0,12
1500000US220510240023,"Block Group 3, Census Tract 240.02, Jefferson Parish, Louisiana",1206,317,1087,302,1,4,0,12,0,12,0,12,0,118,181,0,12,0,12,0,12
1500000US220510241001,"Block Group 1, Census Tract 241, Jefferson Parish, Louisiana",1332,296,1317,296,0,12,0,12,0,12,0,12,80,0,12,15,24,0,12,15,24
1500000US220510241002,"Block Group 2, Census Tract 241, Jefferson Parish, Louisiana",1844,278,1798,279,18,16,0,12,15,26,0,12,144,13,21,0,12,0,12,0,12
1500000US220510242011,"Block Group 1, Census Tract 242.01, Jefferson Parish, Louisiana",1363,245,1220,184,102,100,0,12,0,12,0,12,74,6,14,35,64,15,36,20,31
1500000US220510242012,"Block Group 2, Census Tract 242.01, Jefferson Parish, Louisiana",853,274,655,232,174,146,0,12,24,20,0,12,21,0,12,0,12,0,12,0,12
1500000US220510242021,"Block Group 1, Census Tract 242.02, Jefferson Parish, Louisiana",1783,360,947,250,417,270,0,12,288,248,0,12,187,0,12,131,131,0,12,131,131
1500000US220510242022,"Block Group 2, Census Tract 242.02, Jefferson Parish, Louisiana",1579,414,927,286,453,263,10,15,118,86,0,12,194,71,100,0,12,0,12,0,12
1500000US220510243001,"Block Group 1, Census Tract 243, Jefferson Parish, Louisiana",1187,360,1047,358,111,94,22,34,0,12,0,12,217,0,12,7,11,0,12,7,11
1500000US220510243002,"Block Group 2, Census Tract 243, Jefferson Parish, Louisiana",588,171,579,170,5,10,0,12,0,12,0,12,75,1,6,3,19,3,19,0,12
1500000US220510243003,"Block Group 3, Census Tract 243, Jefferson Parish, Louisiana",1102,279,1036,277,66,76,0,12,0,12,0,12,35,0,12,0,12,0,12,0,12
1500000US220510244001,"Block Group 1, Census Tract 244, Jefferson Parish, Louisiana",1311,216,989,206,278,63,0,12,34,54,0,12,95,10,15,0,12,0,12,0,12
1500000US220510244002,"Block Group 2, Census Tract 244, Jefferson Parish, Louisiana",559,165,418,148,120,92,8,13,0,12,0,12,35,0,12,13,19,0,12,13,19
1500000US220510244003,"Block Group 3, Census Tract 244, Jefferson Parish, Louisiana",877,181,720,183,73,62,0,12,0,12,0,12,196,43,66,41,54,11,16,30,51
1500000US220510245001,"Block Group 1, Census Tract 245, Jefferson Parish, Louisiana",1673,167,1495,186,74,78,0,12,9,18,0,12,103,35,55,60,52,10,15,50,51
1500000US220510246001,"Block Group 1, Census Tract 246, Jefferson Parish, Louisiana",376,119,64,45,280,119,0,12,0,12,0,12,24,0,12,32,40,0,12,32,40
1500000US220510246002,"Block Group 2, Census Tract 246, Jefferson Parish, Louisiana",888,232,184,121,696,222,0,12,0,12,0,12,88,0,12,8,52,1,7,7,46
1500000US220510247001,"Block Group 1, Census Tract 247, Jefferson Parish, Louisiana",951,224,515,145,314,131,63,98,0,12,0,12,251,0,12,59,61,0,12,59,61
1500000US220510247002,"Block Group 2, Census Tract 247, Jefferson Parish, Louisiana",818,145,692,144,105,71,0,12,2,5,0,12,80,0,12,19,24,0,12,19,24
1500000US220510248001,"Block Group 1, Census Tract 248, Jefferson Parish, Louisiana",729,150,729,150,0,12,0,12,0,12,0,12,42,0,12,0,12,0,12,0,12
1500000US220510248002,"Block Group 2, Census Tract 248, Jefferson Parish, Louisiana",1755,215,1755,215,0,12,0,12,0,12,0,12,95,0,12,0,12,0,12,0,12
1500000US220510248003,"Block Group 3, Census Tract 248, Jefferson Parish, Louisiana",829,183,762,173,0,12,0,12,67,72,0,12,67,0,12,0,12,0,12,0,12
1500000US220510249001,"Block Group 1, Census Tract 249, Jefferson Parish, Louisiana",829,167,721,169,23,25,0,12,0,12,0,12,119,55,87,30,38,0,12,30,38
1500000US220510249002,"Block Group 2, Census Tract 249, Jefferson Parish, Louisiana",648,173,374,121,262,111,0,12,12,19,0,12,39,0,12,0,12,0,12,0,12
1500000US220510250011,"Block Group 1, Census Tract 250.01, Jefferson Parish, Louisiana",1226,473,387,211,485,317,0,12,286,262,0,12,192,32,51,36,45,0,12,36,45
1500000US220510250012,"Block Group 2, Census Tract 250.01, Jefferson Parish, Louisiana",1147,328,837,235,68,109,0,12,150,179,31,105,19,0,12,61,67,0,12,61,67
1500000US220510250013,"Block Group 3, Census Tract 250.01, Jefferson Parish, Louisiana",3122,1103,188,236,2747,1108,0,12,0,12,0,12,199,152,159,35,61,0,12,35,61
1500000US220510250014,"Block Group 4, Census Tract 250.01, Jefferson Parish, Louisiana",3160,699,800,331,1750,678,17,27,552,224,0,12,358,17,28,24,27,0,12,24,27
1500000US220510250021,"Block Group 1, Census Tract 250.02, Jefferson Parish, Louisiana",979,371,357,161,414,307,0,12,0,12,0,12,199,199,233,9,14,0,12,9,14
1500000US220510250022,"Block Group 2, Census Tract 250.02, Jefferson Parish, Louisiana",845,244,693,174,35,41,0,12,25,52,0,12,153,0,12,92,113,26,41,66,107
1500000US220510250023,"Block Group 3, Census Tract 250.02, Jefferson Parish, Louisiana",1293,292,770,261,172,152,0,12,212,179,0,12,306,97,114,42,64,0,12,42,64
1500000US220510250031,"Block Group 1, Census Tract 250.03, Jefferson Parish, Louisiana",1389,307,1106,216,217,201,0,12,57,65,0,12,173,9,17,0,12,0,12,0,12
1500000US220510250032,"Block Group 2, Census Tract 250.03, Jefferson Parish, Louisiana",1622,425,419,160,858,395,0,12,108,163,0,12,406,199,191,38,51,38,51,0,12
1500000US220510250033,"Block Group 3, Census Tract 250.03, Jefferson Parish, Louisiana",940,210,794,193,7,13,14,21,9,15,0,12,224,106,104,10,16,0,12,10,16
1500000US220510251021,"Block Group 1, Census Tract 251.02, Jefferson Parish, Louisiana",621,210,443,140,71,101,0,12,31,38,0,12,0,0,12,76,88,0,12,76,88
1500000US220510251022,"Block Group 2, Census Tract 251.02, Jefferson Parish, Louisiana",2059,403,1632,381,306,193,0,12,97,86,0,12,78,7,11,17,26,0,12,17,26
1500000US220510251023,"Block Group 3, Census Tract 251.02, Jefferson Parish, Louisiana",1426,314,819,196,470,248,0,12,132,108,0,12,139,5,11,0,12,0,12,0,12
1500000US220510251031,"Block Group 1, Census Tract 251.03, Jefferson Parish, Louisiana",863,248,567,246,272,154,0,12,0,12,0,12,35,0,12,24,28,16,26,8,12
1500000US220510251032,"Block Group 2, Census Tract 251.03, Jefferson Parish, Louisiana",1257,320,694,225,541,303,0,12,0,12,0,12,42,2,13,20,72,4,9,16,69
1500000US220510251033,"Block Group 3, Census Tract 251.03, Jefferson Parish, Louisiana",1842,412,833,263,360,242,0,12,193,206,0,12,514,295,275,161,212,21,25,140,209
1500000US220510251041,"Block Group 1, Census Tract 251.04, Jefferson Parish, Louisiana",1793,436,713,264,737,380,18,30,26,44,0,12,604,256,219,43,66,0,12,43,66
1500000US220510251042,"Block Group 2, Census Tract 251.04, Jefferson Parish, Louisiana",2039,411,1306,318,461,269,0,12,115,148,0,12,261,69,124,88,122,0,12,88,122
1500000US220510252011,"Block Group 1, Census Tract 252.01, Jefferson Parish, Louisiana",787,173,466,124,94,82,0,12,24,42,0,12,313,188,135,15,30,0,12,15,30
1500000US220510252012,"Block Group 2, Census Tract 252.01, Jefferson Parish, Louisiana",1725,445,193,165,1229,408,14,25,20,31,0,12,364,269,266,0,12,0,12,0,12
1500000US220510252021,"Block Group 1, Census Tract 252.02, Jefferson Parish, Louisiana",2558,569,526,276,1676,554,28,48,40,54,0,12,444,253,242,35,56,0,12,35,56
1500000US220510252022,"Block Group 2, Census Tract 252.02, Jefferson Parish, Louisiana",1090,520,376,145,28,46,0,12,85,93,0,12,601,548,459,53,64,53,64,0,12
1500000US220510252023,"Block Group 3, Census Tract 252.02, Jefferson Parish, Louisiana",1174,362,336,190,369,225,20,30,48,60,0,12,497,401,301,0,12,0,12,0,12
1500000US220510252024,"Block Group 4, Census Tract 252.02, Jefferson Parish, Louisiana",1013,252,937,234,0,12,0,12,0,12,0,12,68,59,85,17,27,0,12,17,27
1500000US220510253001,"Block Group 1, Census Tract 253, Jefferson Parish, Louisiana",641,203,305,145,117,92,8,16,0,12,0,12,334,211,189,0,12,0,12,0,12
1500000US220510253002,"Block Group 2, Census Tract 253, Jefferson Parish, Louisiana",1428,237,1231,192,83,113,107,114,0,12,0,12,237,0,12,7,10,0,12,7,10
1500000US220510254001,"Block Group 1, Census Tract 254, Jefferson Parish, Louisiana",2570,416,629,257,1031,347,0,12,194,135,0,12,1093,576,367,140,173,8,14,132,174
1500000US220510254002,"Block Group 2, Census Tract 254, Jefferson Parish, Louisiana",707,159,667,159,0,12,0,12,8,14,0,12,21,0,12,32,47,0,12,32,47
1500000US220510254003,"Block Group 3, Census Tract 254, Jefferson Parish, Louisiana",964,407,233,170,487,275,0,12,6,11,0,12,251,238,272,0,12,0,12,0,12
1500000US220510255001,"Block Group 1, Census Tract 255, Jefferson Parish, Louisiana",1116,253,425,152,392,215,0,12,192,168,0,12,145,88,88,19,31,0,12,19,31
1500000US220510255002,"Block Group 2, Census Tract 255, Jefferson Parish, Louisiana",1894,388,462,137,1230,379,0,12,31,48,0,12,359,163,149,8,12,0,12,8,12
1500000US220510256001,"Block Group 1, Census Tract 256, Jefferson Parish, Louisiana",1375,185,1008,177,246,123,0,12,14,24,39,75,124,68,95,0,12,0,12,0,12
1500000US220510257001,"Block Group 1, Census Tract 257, Jefferson Parish, Louisiana",392,149,52,51,320,134,0,12,0,12,0,12,0,20,31,0,12,0,12,0,12
1500000US220510257002,"Block Group 2, Census Tract 257, Jefferson Parish, Louisiana",1005,218,248,111,642,241,9,15,53,59,0,12,55,39,53,14,17,0,12,14,17
1500000US220510258001,"Block Group 1, Census Tract 258, Jefferson Parish, Louisiana",575,190,393,178,148,124,0,12,0,12,0,12,38,22,34,12,18,0,12,12,18
1500000US220510258002,"Block Group 2, Census Tract 258, Jefferson Parish, Louisiana",1216,232,410,136,806,229,0,12,0,12,0,12,0,0,12,0,12,0,12,0,12
1500000US220510259001,"Block Group 1, Census Tract 259, Jefferson Parish, Louisiana",1390,283,664,216,625,183,31,28,0,12,0,12,55,39,40,31,40,0,12,31,40
1500000US220510259002,"Block Group 2, Census Tract 259, Jefferson Parish, Louisiana",1277,254,578,182,638,292,17,26,0,12,0,12,42,44,69,0,12,0,12,0,12
1500000US220510259003,"Block Group 3, Census Tract 259, Jefferson Parish, Louisiana",712,294,383,160,308,264,0,12,0,12,0,12,96,21,34,0,12,0,12,0,12
1500000US220510260001,"Block Group 1, Census Tract 260, Jefferson Parish, Louisiana",721,235,590,218,44,68,0,12,30,46,0,12,90,0,12,57,84,0,12,57,84
1500000US220510260002,"Block Group 2, Census Tract 260, Jefferson Parish, Louisiana",738,253,448,132,90,82,0,12,200,207,0,12,166,0,12,0,12,0,12,0,12
1500000US220510260003,"Block Group 3, Census Tract 260, Jefferson Parish, Louisiana",607,182,425,157,153,84,0,12,3,5,0,12,25,18,28,8,14,0,12,8,14
1500000US220510261001,"Block Group 1, Census Tract 261, Jefferson Parish, Louisiana",1205,439,324,216,665,390,0,12,49,73,0,12,361,150,144,17,26,0,12,17,26
1500000US220510261002,"Block Group 2, Census Tract 261, Jefferson Parish, Louisiana",1818,412,681,170,814,397,4,10,163,122,0,12,249,148,151,8,12,0,12,8,12
1500000US220510261003,"Block Group 3, Census Tract 261, Jefferson Parish, Louisiana",804,254,381,195,390,208,0,12,33,56,0,12,138,0,12,0,12,0,12,0,12
1500000US220510262001,"Block Group 1, Census Tract 262, Jefferson Parish, Louisiana",1715,293,26,39,1639,294,0,12,16,23,34,55,5,0,12,0,12,0,12,0,12
1500000US220510263001,"Block Group 1, Census Tract 263, Jefferson Parish, Louisiana",921,285,832,291,39,48,0,12,50,76,0,12,0,0,12,0,12,0,12,0,12
1500000US220510263002,"Block Group 2, Census Tract 263, Jefferson Parish, Louisiana",1488,300,1282,357,174,198,0,12,0,12,0,12,55,0,12,32,42,0,12,32,42
1500000US220510264001,"Block Group 1, Census Tract 264, Jefferson Parish, Louisiana",771,204,679,188,20,30,0,12,72,81,0,12,34,0,12,0,12,0,12,0,12
1500000US220510264002,"Block Group 2, Census Tract 264, Jefferson Parish, Louisiana",842,189,700,208,93,103,0,12,39,27,0,12,23,0,12,10,15,0,12,10,15
1500000US220510265001,"Block Group 1, Census Tract 265, Jefferson Parish, Louisiana",1136,259,985,204,109,93,0,12,6,11,0,12,24,0,12,36,53,0,12,36,53
1500000US220510265002,"Block Group 2, Census Tract 265, Jefferson Parish, Louisiana",972,161,754,158,183,83,0,12,3,7,0,12,87,11,14,21,25,17,24,4,8
1500000US220510266001,"Block Group 1, Census Tract 266, Jefferson Parish, Louisiana",504,142,403,129,22,29,14,22,0,12,0,12,109,39,59,26,25,20,22,6,9
1500000US220510266002,"Block Group 2, Census Tract 266, Jefferson Parish, Louisiana",1426,258,1131,239,47,41,25,28,0,12,0,12,363,155,114,68,60,0,12,68,60
1500000US220510267001,"Block Group 1, Census Tract 267, Jefferson Parish, Louisiana",994,132,808,186,39,40,51,39,69,130,0,12,98,6,11,21,30,15,26,6,11
1500000US220510267002,"Block Group 2, Census Tract 267, Jefferson Parish, Louisiana",968,302,437,209,458,273,0,12,73,92,0,12,162,0,12,0,12,0,12,0,12
1500000US220510268001,"Block Group 1, Census Tract 268, Jefferson Parish, Louisiana",1529,281,185,115,1226,296,0,12,0,12,0,12,69,69,75,49,76,0,12,49,76
1500000US220510268002,"Block Group 2, Census Tract 268, Jefferson Parish, Louisiana",1012,331,370,238,476,180,0,12,62,73,0,12,221,104,154,0,12,0,12,0,12
1500000US220510269001,"Block Group 1, Census Tract 269, Jefferson Parish, Louisiana",451,160,49,34,394,158,0,12,0,12,0,12,8,8,13,0,12,0,12,0,12
1500000US220510269002,"Block Group 2, Census Tract 269, Jefferson Parish, Louisiana",1340,232,0,12,1340,232,0,12,0,12,0,12,0,0,12,0,12,0,12,0,12
1500000US220510269003,"Block Group 3, Census Tract 269, Jefferson Parish, Louisiana",1247,281,0,12,1211,292,0,12,0,12,0,12,0,0,12,36,50,0,12,36,50
1500000US220510270001,"Block Group 1, Census Tract 270, Jefferson Parish, Louisiana",1604,564,363,172,1127,514,17,27,97,72,0,12,40,0,12,0,12,0,12,0,12
1500000US220510270002,"Block Group 2, Census Tract 270, Jefferson Parish, Louisiana",1841,484,604,233,844,427,0,12,393,165,0,12,0,0,12,0,12,0,12,0,12
1500000US220510270003,"Block Group 3, Census Tract 270, Jefferson Parish, Louisiana",901,265,699,208,24,40,12,19,157,213,0,12,9,9,15,0,12,0,12,0,12
1500000US220510270004,"Block Group 4, Census Tract 270, Jefferson Parish, Louisiana",1073,307,478,269,319,215,61,98,0,12,0,12,215,215,315,0,12,0,12,0,12
1500000US220510271001,"Block Group 1, Census Tract 271, Jefferson Parish, Louisiana",1256,255,1213,247,0,12,43,50,0,12,0,12,38,0,12,0,12,0,12,0,12
1500000US220510271002,"Block Group 2, Census Tract 271, Jefferson Parish, Louisiana",586,254,463,233,123,88,0,12,0,12,0,12,11,0,12,0,12,0,12,0,12
1500000US220510271003,"Block Group 3, Census Tract 271, Jefferson Parish, Louisiana",720,210,652,210,34,35,0,12,0,12,0,12,0,0,12,34,48,0,12,34,48
1500000US220510272001,"Block Group 1, Census Tract 272, Jefferson Parish, Louisiana",1260,290,1209,283,39,63,0,12,0,12,0,12,33,0,12,12,22,0,12,12,22
1500000US220510272002,"Block Group 2, Census Tract 272, Jefferson Parish, Louisiana",883,257,727,221,123,181,0,12,9,18,0,12,0,0,12,24,29,0,12,24,29
1500000US220510272003,"Block Group 3, Census Tract 272, Jefferson Parish, Louisiana",1875,379,1170,357,616,237,16,26,0,12,0,12,111,73,115,0,12,0,12,0,12
1500000US220510272004,"Block Group 4, Census Tract 272, Jefferson Parish, Louisiana",645,224,488,181,99,110,0,12,0,12,0,12,59,58,93,0,12,0,12,0,12
1500000US220510272005,"Block Group 5, Census Tract 272, Jefferson Parish, Louisiana",733,268,569,243,79,60,11,20,0,12,62,87,0,0,12,12,19,0,12,12,19
1500000US220510275011,"Block Group 1, Census Tract 275.01, Jefferson Parish, Louisiana",3546,830,1112,341,2359,752,0,12,19,29,0,12,84,0,12,56,74,0,12,56,74
1500000US220510275012,"Block Group 2, Census Tract 275.01, Jefferson Parish, Louisiana",2957,706,1686,569,1218,498,0,12,0,12,0,12,7,0,12,53,83,0,12,53,83
1500000US220510275021,"Block Group 1, Census Tract 275.02, Jefferson Parish, Louisiana",2342,491,1,3,2324,499,0,12,0,12,0,12,0,0,12,17,26,0,12,17,26
1500000US220510275022,"Block Group 2, Census Tract 275.02, Jefferson Parish, Louisiana",1252,375,0,12,1244,377,0,12,0,12,0,12,0,0,12,8,13,0,12,8,13
1500000US220510276011,"Block Group 1, Census Tract 276.01, Jefferson Parish, Louisiana",1367,439,655,238,678,414,0,12,0,12,0,12,113,0,12,34,62,0,12,34,62
1500000US220510276012,"Block Group 2, Census Tract 276.01, Jefferson Parish, Louisiana",1930,463,1196,397,329,174,0,12,339,235,0,12,22,0,12,66,84,0,12,66,84
1500000US220510276013,"Block Group 3, Census Tract 276.01, Jefferson Parish, Louisiana",913,373,522,346,233,141,0,12,116,120,0,12,41,0,12,42,64,0,12,42,64
1500000US220510276014,"Block Group 4, Census Tract 276.01, Jefferson Parish, Louisiana",1249,422,396,167,688,401,0,12,165,140,0,12,29,0,12,0,12,0,12,0,12
1500000US220510276021,"Block Group 1, Census Tract 276.02, Jefferson Parish, Louisiana",707,295,39,42,637,320,0,12,31,49,0,12,0,0,12,0,12,0,12,0,12
1500000US220510276022,"Block Group 2, Census Tract 276.02, Jefferson Parish, Louisiana",571,310,91,97,315,243,165,223,0,12,0,12,69,0,12,0,12,0,12,0,12
1500000US220510276023,"Block Group 3, Census Tract 276.02, Jefferson Parish, Louisiana",2699,692,534,183,1800,687,0,12,249,137,0,12,134,81,129,35,46,0,12,35,46
1500000US220510277011,"Block Group 1, Census Tract 277.01, Jefferson Parish, Louisiana",1544,522,79,64,1465,521,0,12,0,12,0,12,122,0,12,0,12,0,12,0,12
1500000US220510277012,"Block Group 2, Census Tract 277.01, Jefferson Parish, Louisiana",1113,269,23,37,1090,273,0,12,0,12,0,12,9,0,12,0,12,0,12,0,12
1500000US220510277013,"Block Group 3, Census Tract 277.01, Jefferson Parish, Louisiana",2439,384,0,12,2433,382,0,12,0,12,0,12,0,0,12,6,10,0,12,6,10
1500000US220510277014,"Block Group 4, Census Tract 277.01, Jefferson Parish, Louisiana",1072,492,0,12,1072,492,0,12,0,12,0,12,12,0,12,0,12,0,12,0,12
1500000US220510277031,"Block Group 1, Census Tract 277.03, Jefferson Parish, Louisiana",2045,396,486,230,1324,439,0,12,181,143,0,12,141,54,86,0,12,0,12,0,12
1500000US220510277032,"Block Group 2, Census Tract 277.03, Jefferson Parish, Louisiana",1074,306,618,253,443,251,13,24,0,12,0,12,297,0,12,0,12,0,12,0,12
1500000US220510277033,"Block Group 3, Census Tract 277.03, Jefferson Parish, Louisiana",1164,363,645,268,399,213,0,12,120,177,0,12,130,0,12,0,12,0,12,0,12
1500000US220510278031,"Block Group 1, Census Tract 278.03, Jefferson Parish, Louisiana",1863,350,393,230,962,300,0,12,121,91,0,12,597,378,333,9,16,0,12,9,16
1500000US220510278032,"Block Group 2, Census Tract 278.03, Jefferson Parish, Louisiana",1222,264,589,202,460,228,0,12,61,92,0,12,290,112,170,0,12,0,12,0,12
1500000US220510278041,"Block Group 1, Census Tract 278.04, Jefferson Parish, Louisiana",2483,964,358,223,1298,644,0,12,307,283,0,12,892,520,732,0,12,0,12,0,12
1500000US220510278042,"Block Group 2, Census Tract 278.04, Jefferson Parish, Louisiana",1909,523,1479,544,386,211,0,12,34,53,0,12,57,0,12,10,20,0,12,10,20
1500000US220510278043,"Block Group 3, Census Tract 278.04, Jefferson Parish, Louisiana",1567,494,884,352,494,331,0,12,103,138,0,12,240,86,136,0,12,0,12,0,12
1500000US220510278044,"Block Group 4, Census Tract 278.04, Jefferson Parish, Louisiana",2027,634,1353,626,386,262,8,19,152,132,0,12,85,30,36,98,138,15,25,83,136
1500000US220510278051,"Block Group 1, Census Tract 278.05, Jefferson Parish, Louisiana",2772,631,1032,321,1248,639,0,12,437,348,0,12,170,0,12,55,56,0,12,55,56
1500000US220510278052,"Block Group 2, Census Tract 278.05, Jefferson Parish, Louisiana",2152,601,227,151,1764,596,7,15,154,134,0,12,41,0,12,0,12,0,12,0,12
1500000US220510278053,"Block Group 3, Census Tract 278.05, Jefferson Parish, Louisiana",3905,670,1168,368,1763,445,0,12,698,274,0,12,427,71,74,205,272,0,12,205,272
1500000US220510278061,"Block Group 1, Census Tract 278.06, Jefferson Parish, Louisiana",769,366,426,180,39,61,0,12,0,12,0,12,243,221,333,83,105,0,12,83,105
1500000US220510278062,"Block Group 2, Census Tract 278.06, Jefferson Parish, Louisiana",2356,790,1136,434,619,609,22,34,177,165,0,12,419,402,279,0,12,0,12,0,12
1500000US220510278063,"Block Group 3, Census Tract 278.06, Jefferson Parish, Louisiana",2821,597,2240,488,492,378,0,12,63,91,0,12,42,0,12,26,38,0,12,26,38
1500000US220510278064,"Block Group 4, Census Tract 278.06, Jefferson Parish, Louisiana",1365,427,517,211,779,410,0,12,16,28,0,12,116,36,60,17,30,0,12,17,30
1500000US220510278071,"Block Group 1, Census Tract 278.07, Jefferson Parish, Louisiana",1694,400,919,348,267,185,0,12,474,285,0,12,248,17,26,17,26,0,12,17,26
1500000US220510278072,"Block Group 2, Census Tract 278.07, Jefferson Parish, Louisiana",1548,422,912,379,636,293,0,12,0,12,0,12,73,0,12,0,12,0,12,0,12
1500000US220510278073,"Block Group 3, Census Tract 278.07, Jefferson Parish, Louisiana",1404,317,1160,278,148,148,0,12,0,12,0,12,58,96,133,0,12,0,12,0,12
1500000US220510278074,"Block Group 4, Census Tract 278.07, Jefferson Parish, Louisiana",1933,409,1461,440,181,154,0,12,281,167,0,12,108,0,12,10,16,0,12,10,16
