longitude,latitude,latlng,title,description,type,image,imageBelow,iconURL,terminal,airportCode
-77.04497337,38.85245884,"38.85245884, -77.04497337",Parking,"Terminal Parking<br>Park in any garage and pay hourly for up to four hours, or park longer and pay the maximum daily rate. Select the parking (A, B or C) with the same letter as your terminal for the closest access via moving walkways. Free airport shuttle service is also available between the garages and all terminals.",Parking,images/parking.png,,images/parking.png,,DCA
-77.04465151,38.85023631,"38.85023631, -77.04465151",Parking,"Terminal Parking<br>Park in any garage and pay hourly for up to four hours, or park longer and pay the maximum daily rate. Select the parking (A, B or C) with the same letter as your terminal for the closest access via moving walkways. Free airport shuttle service is also available between the garages and all terminals. $6/hour, $25/day",Parking,images/parking.png,,images/parking.png,,DCA
-77.04396486,38.85309383,"38.85309383, -77.04396486",Rail,"The Washington, DC Metrorail system has an elevated Metrorail station connected to the concourse level of terminals B and C at Reagan National Airport. Metrorail farecards may be purchased at machines located at all entrances to the Airport Metrorail station. The station is also fully accessible via elevators.",Rail,images/rail.png,,images/rail.png,,DCA
-77.04514503,38.85043684,"38.85043684, -77.04514503",Rental Cars,On-Airport rental car counters are located on the first floor in Parking Garage A. Club members of each rental car company may proceed directly to the 2nd or 3rd floor of Garage A.,Rental Cars,images/car-rental.png,,images/car-rental.png,,DCA
-77.04291344,38.85583427,"38.85583427, -77.04291344",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04342842,38.85377895,"38.85377895, -77.04342842",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04247355,38.85392099,"38.85392099, -77.04247355",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04165816,38.85395441,"38.85395441, -77.04165816",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04262376,38.85191575,"38.85191575, -77.04262376",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04136848,38.85183219,"38.85183219, -77.04136848",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04136848,38.85013605,"38.85013605, -77.04136848",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04231262,38.8484315,"38.8484315, -77.04231262",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04262376,38.84709458,"38.84709458, -77.04262376",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,,DCA
-77.04338282,38.85591782,"38.85591782, -77.04338282",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,C,DCA
-77.04393268,38.8553664,"38.8553664, -77.04393268",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,C,DCA
-77.04372883,38.85558363,"38.85558363, -77.04372883",Security Checkpoint,"<a href=""https://apps.tsa.dhs.gov/mytsa/status_detail.aspx?iac=DCA"" target=""_blank"">Airport Status & Security Wait Times </a>",Security Checkpoint,images/security-check.png,,images/security-check.png,,DCA
-77.04284906,38.85381237,"38.85381237, -77.04284906",Security Checkpoint,"<a href=""https://apps.tsa.dhs.gov/mytsa/status_detail.aspx?iac=DCA"" target=""_blank"">Airport Status & Security Wait Times </a>",Security Checkpoint,images/security-check.png,,images/security-check.png,,DCA
-77.04209805,38.85170686,"38.85170686, -77.04209805",Security Checkpoint,"<a href=""https://apps.tsa.dhs.gov/mytsa/status_detail.aspx?iac=DCA"" target=""_blank"">Airport Status & Security Wait Times </a>",Security Checkpoint,images/security-check.png,,images/security-check.png,,DCA
-77.04257011,38.84798029,"38.84798029, -77.04257011",Security Checkpoint,"<a href=""https://apps.tsa.dhs.gov/mytsa/status_detail.aspx?iac=DCA"" target=""_blank"">Airport Status & Security Wait Times </a>",Security Checkpoint,images/security-check.png,,images/security-check.png,,DCA
-77.04246283,38.84816412,"38.84816412, -77.04246283",Shopping,,Shopping,images/shopping.png,,images/shopping.png,A,DCA
-77.04262376,38.84727841,"38.84727841, -77.04262376",Shopping,,Shopping,images/shopping.png,,images/shopping.png,A,DCA
-77.04160452,38.85073764,"38.85073764, -77.04160452",Shopping,,Shopping,images/shopping.png,,images/shopping.png,B,DCA
-77.04178154,38.85176535,"38.85176535, -77.04178154",Shopping,,Shopping,images/shopping.png,,images/shopping.png,B,DCA
-77.04262644,38.85375806,"38.85375806, -77.04262644",Shopping,,Shopping,images/shopping.png,,images/shopping.png,B/C,DCA
-77.04336673,38.85581965,"38.85581965, -77.04336673",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,DCA
-77.04257011,38.85613504,"38.85613504, -77.04257011",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,DCA
-77.0437181,38.85489852,"38.85489852, -77.0437181",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,DCA
-77.04177618,38.85412151,"38.85412151, -77.04177618",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,DCA
-77.04313874,38.85327765,"38.85327765, -77.04313874",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,DCA
-77.04274178,38.85306041,"38.85306041, -77.04274178",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,DCA
-77.04116464,38.85182384,"38.85182384, -77.04116464",Shopping,,Shopping,images/shopping.png,,images/shopping.png,B,DCA
-77.04497337,38.84851506,"38.84851506, -77.04497337",Taxis and Public Transportation,"Taxicabs are dispatched from convenient locations on the arrivals curb just outside the baggage claim areas of each terminal. Uniformed taxicab dispatchers are stationed at each taxicab dispatch area to assist passengers with selecting a taxicab based on destinations in Washington DC, Virginia, or Maryland.",Taxis and Public Transportation,images/taxi-publictrans.png,,images/taxi-publictrans.png,,DCA
-77.04353571,38.85344475,"38.85344475, -77.04353571",Taxis and Public Transportation,"Taxicabs are dispatched from convenient locations on the arrivals curb just outside the baggage claim areas of each terminal. Uniformed taxicab dispatchers are stationed at each taxicab dispatch area to assist passengers with selecting a taxicab based on destinations in Washington DC, Virginia, or Maryland.",Taxis and Public Transportation,images/taxi-publictrans.png,,images/taxi-publictrans.png,,DCA
-77.04310656,38.85374553,"38.85374553, -77.04310656",Wi-Fi,Free Wi-Fi access is available throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,,DCA
-77.04154015,38.84873231,"38.84873231, -77.04154015",Wi-Fi,Free Wi-Fi access is available throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,,DCA
-77.04692602,38.84388585,"38.84388585, -77.04692602",Parking,"Economy Parking<br>Intended for long stays, is located away from the terminal and is served by free airport shuttles to all terminals. $15/day.",,images/parking.png,,images/parking.png,,DCA
