longitude,latitude,latlng,title,description,type,image,imageBelow,iconURL,terminal,airportCode
-80.94021678,35.22450848,"35.22450848, -80.94021678",E27,,Gate,,,,E,CLT
-80.94106436,35.22435949,"35.22435949, -80.94106436",E28,,Gate,,,,E,CLT
-80.94023824,35.22471006,"35.22471006, -80.94023824",E29,,Gate,,,,E,CLT
-80.94117165,35.22217712,"35.22217712, -80.94117165",E3,,Gate,,,,E,CLT
-80.94107509,35.22458736,"35.22458736, -80.94107509",E30,,Gate,,,,E,CLT
-80.94029188,35.22496423,"35.22496423, -80.94029188",E31,,Gate,,,,E,CLT
-80.94107509,35.22478017,"35.22478017, -80.94107509",E32,,Gate,,,,E,CLT
-80.94032407,35.22513075,"35.22513075, -80.94032407",E33,,Gate,,,,E,CLT
-80.94107509,35.22496423,"35.22496423, -80.94107509",E34,,Gate,,,,E,CLT
-80.94058156,35.22520086,"35.22520086, -80.94058156",E35,,Gate,,,,E,CLT
-80.94108582,35.22510445,"35.22510445, -80.94108582",E36,,Gate,,,,E,CLT
-80.94088197,35.2251921,"35.2251921, -80.94088197",E38,,Gate,,,,E,CLT
-80.94156861,35.22273806,"35.22273806, -80.94156861",E4,,Gate,,,,E,CLT
-80.94098926,35.22236995,"35.22236995, -80.94098926",E5,,Gate,,,,E,CLT
-80.94127893,35.22289582,"35.22289582, -80.94127893",E6,,Gate,,,,E,CLT
-80.94075322,35.22246636,"35.22246636, -80.94075322",E7,,Gate,,,,E,CLT
-80.94103217,35.2229747,"35.2229747, -80.94103217",E8,,Gate,,,,E,CLT
-80.9405601,35.22257153,"35.22257153, -80.9405601",E9,,Gate,,,,E,CLT
-80.94418645,35.2221333,"35.2221333, -80.94418645",Parking,,Parking,images/parking.png,,images/parking.png,atrium,CLT
-80.94531298,35.22487658,"35.22487658, -80.94531298",Parking,,Parking,images/parking.png,,images/parking.png,atrium,CLT
-80.94357491,35.22497299,"35.22497299, -80.94357491",Parking,,Parking,images/parking.png,,images/parking.png,atrium,CLT
-80.94425082,35.22084927,"35.22084927, -80.94425082",Rental Cars ,,Rental Cars,images/car-rental.png,,images/car-rental.png,atrium,CLT
-80.9442991,35.22067398,"35.22067398, -80.9442991",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,atrium,CLT
-80.94341934,35.22045048,"35.22045048, -80.94341934",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,atrium,CLT
-80.94786108,35.220319,"35.220319, -80.94786108",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,A,CLT
-80.94734609,35.2201963,"35.2201963, -80.94734609",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,A,CLT
-80.9469223,35.22020944,"35.22020944, -80.9469223",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,A,CLT
-80.94503939,35.21953455,"35.21953455, -80.94503939",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,B,CLT
-80.9453398,35.21870188,"35.21870188, -80.9453398",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,B,CLT
-80.94272196,35.21933296,"35.21933296, -80.94272196",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,C,CLT
-80.94212651,35.21819351,"35.21819351, -80.94212651",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,C,CLT
-80.94148815,35.22063892,"35.22063892, -80.94148815",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,D,CLT
-80.94035625,35.22045924,"35.22045924, -80.94035625",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,D,CLT
-80.94159007,35.22196239,"35.22196239, -80.94159007",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,E,CLT
-80.94116092,35.22252771,"35.22252771, -80.94116092",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,E,CLT
-80.93959451,35.22299223,"35.22299223, -80.93959451",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,E,CLT
-80.94053864,35.22336034,"35.22336034, -80.94053864",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,E,CLT
-80.94046354,35.22395194,"35.22395194, -80.94046354",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,E,CLT
-80.9406352,35.22408779,"35.22408779, -80.9406352",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,E,CLT
-80.94450831,35.22054251,"35.22054251, -80.94450831",Security Checkpoint,,Security Checkpoint,images/security-check.png,,images/security-check.png,atrium,CLT
-80.94520032,35.22056004,"35.22056004, -80.94520032",Security Checkpoint,,Security Checkpoint,images/security-check.png,,images/security-check.png,atrium,CLT
-80.94336033,35.22063892,"35.22063892, -80.94336033",Security Checkpoint,,Security Checkpoint,images/security-check.png,,images/security-check.png,atrium,CLT
-80.94285071,35.22066521,"35.22066521, -80.94285071",Security Checkpoint,,Security Checkpoint,images/security-check.png,,images/security-check.png,atrium,CLT
-80.94466925,35.22031024,"35.22031024, -80.94466925",Shopping,,Shopping,images/shopping.png,,images/shopping.png,atrium,CLT
-80.94299555,35.22052059,"35.22052059, -80.94299555",Shopping,,Shopping,images/shopping.png,,images/shopping.png,atrium,CLT
-80.94730318,35.22034968,"35.22034968, -80.94730318",Shopping,,Shopping,images/shopping.png,,images/shopping.png,A,CLT
-80.94503939,35.21968793,"35.21968793, -80.94503939",Shopping,,Shopping,images/shopping.png,,images/shopping.png,B,CLT
-80.94511449,35.21916204,"35.21916204, -80.94511449",Shopping,,Shopping,images/shopping.png,,images/shopping.png,B,CLT
-80.94528079,35.21811024,"35.21811024, -80.94528079",Shopping,,Shopping,images/shopping.png,,images/shopping.png,B,CLT
-80.94288826,35.22000785,"35.22000785, -80.94288826",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,CLT
-80.9427917,35.21952578,"35.21952578, -80.9427917",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,CLT
-80.942384,35.21821104,"35.21821104, -80.942384",Shopping,,Shopping,images/shopping.png,,images/shopping.png,C,CLT
-80.94084442,35.22066521,"35.22066521, -80.94084442",Shopping,,Shopping,images/shopping.png,,images/shopping.png,D,CLT
-80.94093025,35.22265918,"35.22265918, -80.94093025",Shopping,,Shopping,images/shopping.png,,images/shopping.png,E,CLT
-80.94017923,35.22298347,"35.22298347, -80.94017923",Shopping,,Shopping,images/shopping.png,,images/shopping.png,E,CLT
-80.9406513,35.2243069,"35.2243069, -80.9406513",Shopping,,Shopping,images/shopping.png,,images/shopping.png,E,CLT
-80.94177246,35.22061701,"35.22061701, -80.94177246",Wi-Fi,Free Wi-Fi access is available<br>throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,D,CLT
-80.94052792,35.22305358,"35.22305358, -80.94052792",Wi-Fi,Free Wi-Fi access is available<br>throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,E,CLT
-80.94380021,35.22061701,"35.22061701, -80.94380021",Wi-Fi,Free Wi-Fi access is available<br>throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,,CLT
-80.94523787,35.21894292,"35.21894292, -80.94523787",Wi-Fi,Free Wi-Fi access is available<br>throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,B,CLT
-80.94827414,35.22017877,"35.22017877, -80.94827414",Wi-Fi,Free Wi-Fi access is available<br>throughout the airport.,Wi-Fi,images/wifi.png,,images/wifi.png,A,CLT
