GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49,VD50,VD51,VD52,VD53,VD54,VD55,VD56,VD57,VD58,VD59,VD60,VD61,VD62,VD63,VD64,VD65,VD66,VD67,VD68,VD69,VD70,VD71
1500000US220710017281,220710017281,"Block Group 1, Census Tract 17.28, Orleans Parish, Louisiana",681,665,66,553,0,44,0,2,16,16,0,1,10,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017282,220710017282,"Block Group 2, Census Tract 17.28, Orleans Parish, Louisiana",4501,4442,167,4231,7,17,0,20,59,55,19,0,0,0,22,4,2,5,1,2,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017283,220710017283,"Block Group 3, Census Tract 17.28, Orleans Parish, Louisiana",3087,3042,265,2717,1,40,0,19,45,43,12,0,0,0,15,3,5,1,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017301,220710017301,"Block Group 1, Census Tract 17.30, Orleans Parish, Louisiana",2213,2186,132,1858,5,163,1,27,27,23,5,0,4,0,2,2,0,2,6,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1500000US220710017321,220710017321,"Block Group 1, Census Tract 17.32, Orleans Parish, Louisiana",1356,1343,250,1059,4,21,0,9,13,12,8,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017322,220710017322,"Block Group 2, Census Tract 17.32, Orleans Parish, Louisiana",1383,1373,310,1049,0,14,0,0,10,9,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017323,220710017323,"Block Group 3, Census Tract 17.32, Orleans Parish, Louisiana",798,790,203,544,2,35,0,6,8,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017324,220710017324,"Block Group 4, Census Tract 17.32, Orleans Parish, Louisiana",1179,1163,260,755,3,144,0,1,16,16,6,4,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017325,220710017325,"Block Group 5, Census Tract 17.32, Orleans Parish, Louisiana",3524,3448,384,2668,21,352,0,23,76,61,12,6,16,0,4,13,4,0,6,0,0,0,0,0,0,15,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017332,220710017332,"Block Group 2, Census Tract 17.33, Orleans Parish, Louisiana",1883,1861,294,1456,2,63,0,46,22,17,4,0,1,0,4,2,0,0,4,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017341,220710017341,"Block Group 1, Census Tract 17.34, Orleans Parish, Louisiana",1760,1753,1676,36,0,38,0,3,7,7,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017351,220710017351,"Block Group 1, Census Tract 17.35, Orleans Parish, Louisiana",2758,2736,28,2688,6,14,0,0,22,16,5,0,0,0,0,0,0,0,7,4,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1500000US220710017352,220710017352,"Block Group 2, Census Tract 17.35, Orleans Parish, Louisiana",2580,2544,80,2445,5,6,0,8,36,33,13,0,0,0,3,6,1,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017361,220710017361,"Block Group 1, Census Tract 17.36, Orleans Parish, Louisiana",1838,1818,23,1784,3,3,0,5,20,20,4,5,0,0,2,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017362,220710017362,"Block Group 2, Census Tract 17.36, Orleans Parish, Louisiana",2420,2415,73,2315,1,16,0,10,5,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017371,220710017371,"Block Group 1, Census Tract 17.37, Orleans Parish, Louisiana",973,966,287,673,3,3,0,0,7,7,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017372,220710017372,"Block Group 2, Census Tract 17.37, Orleans Parish, Louisiana",767,756,230,518,0,7,0,1,11,8,1,0,0,0,1,0,4,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017373,220710017373,"Block Group 3, Census Tract 17.37, Orleans Parish, Louisiana",2359,2313,81,2212,3,2,0,15,46,46,12,0,7,0,15,1,6,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017381,220710017381,"Block Group 1, Census Tract 17.38, Orleans Parish, Louisiana",6227,6168,208,5910,7,25,0,18,59,53,8,0,2,0,9,9,6,0,19,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017382,220710017382,"Block Group 2, Census Tract 17.38, Orleans Parish, Louisiana",3704,3667,378,3226,4,27,0,32,37,31,4,0,0,0,6,5,0,0,9,5,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017391,220710017391,"Block Group 1, Census Tract 17.39, Orleans Parish, Louisiana",1556,1530,75,1412,3,36,1,3,26,19,12,0,4,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1500000US220710017392,220710017392,"Block Group 2, Census Tract 17.39, Orleans Parish, Louisiana",1676,1666,83,1564,0,7,0,12,10,10,3,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017401,220710017401,"Block Group 1, Census Tract 17.40, Orleans Parish, Louisiana",3221,3188,140,2894,1,97,0,56,33,28,5,2,4,0,3,2,3,0,8,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017402,220710017402,"Block Group 2, Census Tract 17.40, Orleans Parish, Louisiana",2070,2052,75,1935,1,33,0,8,18,10,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,8,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017411,220710017411,"Block Group 1, Census Tract 17.41, Orleans Parish, Louisiana",1711,1669,139,1103,0,419,0,8,42,41,2,8,9,0,1,8,4,0,5,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017421,220710017421,"Block Group 1, Census Tract 17.42, Orleans Parish, Louisiana",2728,2655,55,1211,4,1365,0,20,73,72,4,0,14,0,4,4,2,0,26,14,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017422,220710017422,"Block Group 2, Census Tract 17.42, Orleans Parish, Louisiana",6260,6186,178,3136,3,2855,0,14,74,69,10,0,20,0,1,5,5,0,7,6,0,1,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710018001,220710018001,"Block Group 1, Census Tract 18, Orleans Parish, Louisiana",841,810,563,194,10,11,0,32,31,22,4,3,1,0,12,1,0,0,1,0,0,0,0,0,0,9,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710018002,220710018002,"Block Group 2, Census Tract 18, Orleans Parish, Louisiana",678,663,573,73,5,4,0,8,15,9,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710019001,220710019001,"Block Group 1, Census Tract 19, Orleans Parish, Louisiana",886,877,55,807,3,3,0,9,9,9,0,1,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710019002,220710019002,"Block Group 2, Census Tract 19, Orleans Parish, Louisiana",789,767,113,635,2,6,0,11,22,16,0,0,0,0,5,1,2,0,3,0,0,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US220710019003,220710019003,"Block Group 3, Census Tract 19, Orleans Parish, Louisiana",849,835,75,753,1,0,0,6,14,12,0,0,0,0,4,1,1,0,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710020001,220710020001,"Block Group 1, Census Tract 20, Orleans Parish, Louisiana",898,887,44,837,0,5,0,1,11,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710020002,220710020002,"Block Group 2, Census Tract 20, Orleans Parish, Louisiana",708,704,24,677,2,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710020003,220710020003,"Block Group 3, Census Tract 20, Orleans Parish, Louisiana",549,545,13,520,7,5,0,0,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710021001,220710021001,"Block Group 1, Census Tract 21, Orleans Parish, Louisiana",718,716,15,693,0,0,0,8,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710021002,220710021002,"Block Group 2, Census Tract 21, Orleans Parish, Louisiana",804,795,10,781,1,0,0,3,9,9,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710022001,220710022001,"Block Group 1, Census Tract 22, Orleans Parish, Louisiana",675,669,24,640,0,3,0,2,6,6,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710022002,220710022002,"Block Group 2, Census Tract 22, Orleans Parish, Louisiana",717,707,25,680,1,0,0,1,10,10,2,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710022003,220710022003,"Block Group 3, Census Tract 22, Orleans Parish, Louisiana",657,655,11,636,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1500000US220710023001,220710023001,"Block Group 1, Census Tract 23, Orleans Parish, Louisiana",613,595,19,561,1,0,0,14,18,15,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023002,220710023002,"Block Group 2, Census Tract 23, Orleans Parish, Louisiana",572,565,26,535,1,0,0,3,7,7,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023003,220710023003,"Block Group 3, Census Tract 23, Orleans Parish, Louisiana",635,631,17,609,0,1,0,4,4,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023004,220710023004,"Block Group 4, Census Tract 23, Orleans Parish, Louisiana",554,551,22,519,0,0,0,10,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023005,220710023005,"Block Group 5, Census Tract 23, Orleans Parish, Louisiana",1351,1329,95,1214,0,1,0,19,22,21,2,0,0,0,7,8,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024011,220710024011,"Block Group 1, Census Tract 24.01, Orleans Parish, Louisiana",1245,1238,209,1006,5,4,0,14,7,7,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024012,220710024012,"Block Group 2, Census Tract 24.01, Orleans Parish, Louisiana",930,924,139,778,1,5,0,1,6,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024021,220710024021,"Block Group 1, Census Tract 24.02, Orleans Parish, Louisiana",630,626,114,503,0,4,0,5,4,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024022,220710024022,"Block Group 2, Census Tract 24.02, Orleans Parish, Louisiana",1195,1173,178,971,0,7,0,17,22,17,2,1,0,0,1,7,1,0,3,0,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024023,220710024023,"Block Group 3, Census Tract 24.02, Orleans Parish, Louisiana",908,899,163,727,0,0,0,9,9,7,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024024,220710024024,"Block Group 4, Census Tract 24.02, Orleans Parish, Louisiana",974,961,164,788,1,3,0,5,13,11,1,0,0,0,3,1,2,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025011,220710025011,"Block Group 1, Census Tract 25.01, Orleans Parish, Louisiana",667,650,229,406,2,7,0,6,17,9,4,0,0,0,2,2,0,0,1,0,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025012,220710025012,"Block Group 2, Census Tract 25.01, Orleans Parish, Louisiana",650,631,204,415,0,7,0,5,19,19,0,2,0,0,12,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025013,220710025013,"Block Group 3, Census Tract 25.01, Orleans Parish, Louisiana",607,601,177,414,0,2,0,8,6,6,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025014,220710025014,"Block Group 4, Census Tract 25.01, Orleans Parish, Louisiana",617,614,204,393,0,1,1,15,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025021,220710025021,"Block Group 1, Census Tract 25.02, Orleans Parish, Louisiana",1014,983,69,898,0,2,0,14,31,18,5,2,2,0,7,0,0,0,2,0,0,0,0,0,0,12,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025022,220710025022,"Block Group 2, Census Tract 25.02, Orleans Parish, Louisiana",859,846,149,674,1,15,0,7,13,13,3,1,0,0,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025023,220710025023,"Block Group 3, Census Tract 25.02, Orleans Parish, Louisiana",726,714,39,658,4,3,1,9,12,8,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025024,220710025024,"Block Group 4, Census Tract 25.02, Orleans Parish, Louisiana",500,494,60,431,1,0,0,2,6,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025031,220710025031,"Block Group 1, Census Tract 25.03, Orleans Parish, Louisiana",643,631,215,409,1,2,0,4,12,11,1,0,0,0,4,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025032,220710025032,"Block Group 2, Census Tract 25.03, Orleans Parish, Louisiana",742,733,349,363,0,2,1,18,9,9,0,1,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025033,220710025033,"Block Group 3, Census Tract 25.03, Orleans Parish, Louisiana",650,633,343,277,0,3,0,10,17,12,1,0,3,0,3,3,0,0,2,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025041,220710025041,"Block Group 1, Census Tract 25.04, Orleans Parish, Louisiana",621,612,157,441,8,1,0,5,9,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025042,220710025042,"Block Group 2, Census Tract 25.04, Orleans Parish, Louisiana",725,706,293,391,0,13,0,9,19,16,6,7,1,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025043,220710025043,"Block Group 3, Census Tract 25.04, Orleans Parish, Louisiana",638,621,285,311,0,8,0,17,17,15,2,4,2,0,3,2,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025044,220710025044,"Block Group 4, Census Tract 25.04, Orleans Parish, Louisiana",641,634,189,440,1,0,0,4,7,7,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710026001,220710026001,"Block Group 1, Census Tract 26, Orleans Parish, Louisiana",774,757,553,197,2,2,0,3,17,16,2,5,2,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710026002,220710026002,"Block Group 2, Census Tract 26, Orleans Parish, Louisiana",852,842,708,102,4,13,0,15,10,10,0,1,2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710027001,220710027001,"Block Group 1, Census Tract 27, Orleans Parish, Louisiana",909,904,18,884,1,0,0,1,5,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710027002,220710027002,"Block Group 2, Census Tract 27, Orleans Parish, Louisiana",797,783,59,700,8,5,2,9,14,14,3,4,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710027003,220710027003,"Block Group 3, Census Tract 27, Orleans Parish, Louisiana",804,787,2,784,0,1,0,0,17,14,3,0,0,1,0,0,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710028001,220710028001,"Block Group 1, Census Tract 28, Orleans Parish, Louisiana",673,666,2,654,0,0,0,10,7,6,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
