GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1500000US220710017341,220710017341,"Block Group 1, Census Tract 17.34, Orleans Parish, Louisiana",892,889,774,61,2,44,0,8,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017351,220710017351,"Block Group 1, Census Tract 17.35, Orleans Parish, Louisiana",1245,1225,11,1205,0,3,4,2,20,14,5,1,0,0,1,1,0,0,5,0,0,0,0,0,1,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017352,220710017352,"Block Group 2, Census Tract 17.35, Orleans Parish, Louisiana",1016,1002,8,982,2,0,0,10,14,14,9,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017361,220710017361,"Block Group 1, Census Tract 17.36, Orleans Parish, Louisiana",524,518,4,509,0,0,0,5,6,6,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017362,220710017362,"Block Group 2, Census Tract 17.36, Orleans Parish, Louisiana",1230,1220,15,1179,3,5,0,18,10,7,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017371,220710017371,"Block Group 1, Census Tract 17.37, Orleans Parish, Louisiana",1052,1036,15,1003,3,1,0,14,16,12,1,0,0,0,0,1,3,0,7,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017372,220710017372,"Block Group 2, Census Tract 17.37, Orleans Parish, Louisiana",803,795,59,722,1,1,0,12,8,8,1,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017373,220710017373,"Block Group 3, Census Tract 17.37, Orleans Parish, Louisiana",608,600,71,503,0,2,0,24,8,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017391,220710017391,"Block Group 1, Census Tract 17.39, Orleans Parish, Louisiana",1035,1011,12,980,3,10,0,6,24,20,1,3,5,0,3,2,0,0,6,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017392,220710017392,"Block Group 2, Census Tract 17.39, Orleans Parish, Louisiana",404,400,4,386,0,4,0,6,4,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017401,220710017401,"Block Group 1, Census Tract 17.40, Orleans Parish, Louisiana",1042,1033,1,998,3,26,0,5,9,4,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017402,220710017402,"Block Group 2, Census Tract 17.40, Orleans Parish, Louisiana",1626,1596,32,1502,6,14,0,42,30,25,5,0,0,0,7,5,2,0,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017403,220710017403,"Block Group 3, Census Tract 17.40, Orleans Parish, Louisiana",1462,1434,20,1339,3,49,0,23,28,26,6,0,4,1,0,4,0,1,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017411,220710017411,"Block Group 1, Census Tract 17.41, Orleans Parish, Louisiana",1376,1369,31,859,1,445,0,33,7,7,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017431,220710017431,"Block Group 1, Census Tract 17.43, Orleans Parish, Louisiana",1249,1233,50,1164,1,2,1,15,16,15,2,1,1,4,0,2,1,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017432,220710017432,"Block Group 2, Census Tract 17.43, Orleans Parish, Louisiana",757,737,70,644,0,2,2,19,20,14,10,1,1,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017441,220710017441,"Block Group 1, Census Tract 17.44, Orleans Parish, Louisiana",1355,1346,12,1293,2,35,0,4,9,9,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017442,220710017442,"Block Group 2, Census Tract 17.44, Orleans Parish, Louisiana",1495,1493,16,1470,1,6,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017443,220710017443,"Block Group 3, Census Tract 17.44, Orleans Parish, Louisiana",1116,1100,14,1077,3,5,0,1,16,15,3,0,0,0,4,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017451,220710017451,"Block Group 1, Census Tract 17.45, Orleans Parish, Louisiana",2005,1980,84,1855,2,15,0,24,25,21,9,0,0,0,0,2,6,1,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017452,220710017452,"Block Group 2, Census Tract 17.45, Orleans Parish, Louisiana",1279,1275,18,1217,3,20,7,10,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017461,220710017461,"Block Group 1, Census Tract 17.46, Orleans Parish, Louisiana",1130,1111,14,1088,4,5,0,0,19,16,0,0,3,0,0,1,0,0,4,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017462,220710017462,"Block Group 2, Census Tract 17.46, Orleans Parish, Louisiana",1488,1470,11,1445,1,5,0,8,18,14,3,0,0,0,1,7,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017463,220710017463,"Block Group 3, Census Tract 17.46, Orleans Parish, Louisiana",1678,1654,90,1536,4,1,1,22,24,21,3,0,1,0,5,2,4,0,5,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017471,220710017471,"Block Group 1, Census Tract 17.47, Orleans Parish, Louisiana",2022,2001,36,1413,4,544,0,4,21,13,2,0,1,0,1,4,2,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017472,220710017472,"Block Group 2, Census Tract 17.47, Orleans Parish, Louisiana",1488,1474,58,1269,3,131,0,13,14,13,7,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017481,220710017481,"Block Group 1, Census Tract 17.48, Orleans Parish, Louisiana",940,920,43,725,0,147,0,5,20,16,5,0,5,0,0,3,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017482,220710017482,"Block Group 2, Census Tract 17.48, Orleans Parish, Louisiana",1039,1035,40,957,2,30,0,6,4,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017483,220710017483,"Block Group 3, Census Tract 17.48, Orleans Parish, Louisiana",1122,1109,72,1004,1,18,5,9,13,11,1,0,0,0,0,4,1,0,5,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017484,220710017484,"Block Group 4, Census Tract 17.48, Orleans Parish, Louisiana",672,663,24,584,0,54,0,1,9,9,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017491,220710017491,"Block Group 1, Census Tract 17.49, Orleans Parish, Louisiana",1301,1281,15,557,1,694,0,14,20,20,8,0,3,0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017492,220710017492,"Block Group 2, Census Tract 17.49, Orleans Parish, Louisiana",1210,1173,81,296,3,609,0,184,37,36,0,0,3,0,18,9,0,0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017501,220710017501,"Block Group 1, Census Tract 17.50, Orleans Parish, Louisiana",1098,1073,19,350,5,690,0,9,25,23,1,0,6,0,0,1,2,0,4,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017502,220710017502,"Block Group 2, Census Tract 17.50, Orleans Parish, Louisiana",932,909,86,573,3,186,0,61,23,23,0,0,0,0,12,2,1,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017503,220710017503,"Block Group 3, Census Tract 17.50, Orleans Parish, Louisiana",1259,1238,60,162,3,919,2,92,21,21,1,1,9,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710017511,220710017511,"Block Group 1, Census Tract 17.51, Orleans Parish, Louisiana",836,813,163,515,2,37,3,93,23,20,6,0,0,0,12,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710018001,220710018001,"Block Group 1, Census Tract 18, Orleans Parish, Louisiana",736,703,584,88,4,10,0,17,33,31,6,10,7,0,2,1,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710018002,220710018002,"Block Group 2, Census Tract 18, Orleans Parish, Louisiana",645,624,560,36,6,10,0,12,21,18,6,6,2,0,3,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710019001,220710019001,"Block Group 1, Census Tract 19, Orleans Parish, Louisiana",562,551,90,442,6,5,0,8,11,11,7,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710019002,220710019002,"Block Group 2, Census Tract 19, Orleans Parish, Louisiana",528,519,132,369,4,0,0,14,9,6,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710019003,220710019003,"Block Group 3, Census Tract 19, Orleans Parish, Louisiana",496,482,101,350,7,5,0,19,14,13,3,1,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710020001,220710020001,"Block Group 1, Census Tract 20, Orleans Parish, Louisiana",486,475,24,443,4,2,0,2,11,11,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710020002,220710020002,"Block Group 2, Census Tract 20, Orleans Parish, Louisiana",426,420,36,380,2,0,0,2,6,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710020003,220710020003,"Block Group 3, Census Tract 20, Orleans Parish, Louisiana",405,397,26,358,0,0,0,13,8,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710021001,220710021001,"Block Group 1, Census Tract 21, Orleans Parish, Louisiana",404,401,9,392,0,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710021002,220710021002,"Block Group 2, Census Tract 21, Orleans Parish, Louisiana",452,448,13,433,0,0,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710022001,220710022001,"Block Group 1, Census Tract 22, Orleans Parish, Louisiana",384,379,18,361,0,0,0,0,5,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710022002,220710022002,"Block Group 2, Census Tract 22, Orleans Parish, Louisiana",385,383,16,346,5,0,0,16,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710022003,220710022003,"Block Group 3, Census Tract 22, Orleans Parish, Louisiana",289,287,2,283,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023001,220710023001,"Block Group 1, Census Tract 23, Orleans Parish, Louisiana",237,232,7,219,1,1,0,4,5,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023002,220710023002,"Block Group 2, Census Tract 23, Orleans Parish, Louisiana",220,212,10,199,1,0,0,2,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023003,220710023003,"Block Group 3, Census Tract 23, Orleans Parish, Louisiana",198,198,1,191,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023004,220710023004,"Block Group 4, Census Tract 23, Orleans Parish, Louisiana",227,227,2,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710023005,220710023005,"Block Group 5, Census Tract 23, Orleans Parish, Louisiana",933,911,73,817,2,5,2,12,22,19,6,2,0,0,3,0,1,1,5,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024011,220710024011,"Block Group 1, Census Tract 24.01, Orleans Parish, Louisiana",959,935,119,796,6,12,0,2,24,24,10,0,0,1,1,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024012,220710024012,"Block Group 2, Census Tract 24.01, Orleans Parish, Louisiana",656,649,76,566,1,0,0,6,7,7,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024021,220710024021,"Block Group 1, Census Tract 24.02, Orleans Parish, Louisiana",481,465,69,385,5,0,0,6,16,12,6,1,0,0,2,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024022,220710024022,"Block Group 2, Census Tract 24.02, Orleans Parish, Louisiana",842,829,66,758,1,2,0,2,13,13,2,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024023,220710024023,"Block Group 3, Census Tract 24.02, Orleans Parish, Louisiana",678,673,24,623,6,1,0,19,5,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710024024,220710024024,"Block Group 4, Census Tract 24.02, Orleans Parish, Louisiana",848,833,90,715,6,5,1,16,15,15,0,2,0,0,0,8,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025011,220710025011,"Block Group 1, Census Tract 25.01, Orleans Parish, Louisiana",463,448,79,347,1,8,0,13,15,13,3,2,0,0,0,2,1,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025012,220710025012,"Block Group 2, Census Tract 25.01, Orleans Parish, Louisiana",374,367,40,304,4,8,0,11,7,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025013,220710025013,"Block Group 3, Census Tract 25.01, Orleans Parish, Louisiana",363,360,28,324,3,1,0,4,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025014,220710025014,"Block Group 4, Census Tract 25.01, Orleans Parish, Louisiana",373,367,42,308,1,2,0,14,6,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025021,220710025021,"Block Group 1, Census Tract 25.02, Orleans Parish, Louisiana",596,590,3,574,2,5,0,6,6,5,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025022,220710025022,"Block Group 2, Census Tract 25.02, Orleans Parish, Louisiana",523,516,31,477,0,1,0,7,7,7,2,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025023,220710025023,"Block Group 3, Census Tract 25.02, Orleans Parish, Louisiana",383,378,14,360,0,0,0,4,5,4,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025024,220710025024,"Block Group 4, Census Tract 25.02, Orleans Parish, Louisiana",330,320,20,290,0,0,0,10,10,8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025031,220710025031,"Block Group 1, Census Tract 25.03, Orleans Parish, Louisiana",397,388,59,315,0,1,1,12,9,8,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025032,220710025032,"Block Group 2, Census Tract 25.03, Orleans Parish, Louisiana",635,615,144,458,1,4,0,8,20,16,5,2,1,2,1,1,1,0,3,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025033,220710025033,"Block Group 3, Census Tract 25.03, Orleans Parish, Louisiana",552,538,228,295,1,2,0,12,14,12,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025041,220710025041,"Block Group 1, Census Tract 25.04, Orleans Parish, Louisiana",449,447,58,370,1,1,0,17,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025042,220710025042,"Block Group 2, Census Tract 25.04, Orleans Parish, Louisiana",652,631,177,439,5,1,0,9,21,18,5,3,2,0,0,0,1,1,0,1,0,5,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
